task,marker,feature,n,n_pd,n_elderly,beta_pd,se,t,p,q
VA2,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,44,23,21,-0.2789962534026828,0.07324885895870112,-3.808881904358201,0.00047061320114774667,0.002807726217017065
VA2,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,44,23,21,2.052074268322954,2.1044968426541826,0.9750902100356142,0.33537589321976136,0.509945202649486
VA2,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,44,23,21,-0.034643749076919944,0.013805334579550226,-2.509446538748692,0.01624243654966143,0.05257321991246734
VA2,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_amean,44,23,21,2.652848703339633,4.820843519382197,0.550287245929858,0.5851824974586849,0.7278595021394243
VA2,mfcc2V_sma3nz_stddevNorm,mfcc2V_sma3nz_stddevNorm,44,23,21,0.2760766037745929,0.5749631415060786,0.48016400329841696,0.6337263046600794,0.7574589447889574
VA2,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_amean,44,23,21,9.946823590070917,2.9411051280163973,3.3820020560704895,0.0016194171902048772,0.007944736598635774
VA2,mfcc3V_sma3nz_stddevNorm,mfcc3V_sma3nz_stddevNorm,44,23,21,-47.576783632303346,64.56034708402775,-0.7369350658908377,0.46546253728946224,0.6344253188877563
VA2,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_amean,44,23,21,17.015474490524124,4.255846072013942,3.9981414277213503,0.0002674050632764358,0.0017511922283405656
VA2,mfcc4V_sma3nz_stddevNorm,mfcc4V_sma3nz_stddevNorm,44,23,21,-2.110367908747399,1.4764555954177385,-1.4293473608668237,0.16066838580910828,0.3111706839329085
VA2,alphaRatioUV_sma3nz_amean,alphaRatioUV_sma3nz_amean,44,23,21,-3.4138563360915537,2.2560252956377655,-1.5132172244223334,0.13808638922060792,0.2773546876214208
VA2,hammarbergIndexUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,44,23,21,3.6130708128475293,3.7703147622126187,0.9582942116819948,0.3436711216873528,0.5172008435895129
VA2,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,44,23,21,-0.04531869472741641,0.012083105596728958,-3.750583354968339,0.0005590086143253945,0.0032125882815108387
VA2,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,44,23,21,0.004962370838423406,0.007439400472567816,0.6670390788507413,0.5085770451636976,0.6686054898137127
VA2,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,44,23,21,0.02663170759480022,0.011227043439707245,2.3721033714549042,0.02258654272752055,0.0688351778362531
VA2,loudnessPeaksPerSec,loudnessPeaksPerSec,44,23,21,1.5541789030482467,0.4981285589877838,3.1200357317524565,0.0033494181813209915,0.01446619877085876
VA2,VoicedSegmentsPerSec,VoicedSegmentsPerSec,44,23,21,-0.07865561441773682,0.07154155303349083,-1.09943957158598,0.27814965298268995,0.4494615369826775
VA2,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,44,23,21,2.9716673755373586,1.2607547168751851,2.357054338771555,0.023402960980325866,0.07071109240407471
VA2,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,44,23,21,-0.5430447915363437,0.31328942538280213,-1.7333645745393673,0.09073438590409834,0.206054863472533
VA2,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,44,23,21,-0.2848344537607346,0.12242253885596623,-2.3266504389020293,0.02513394281558607,0.07492372338076674
VA2,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,44,23,21,-0.004518145651989942,0.0796107511219904,-0.0567529584674641,0.9550245411517576,0.970098969800064
VA2,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,44,23,21,4.542219601396668,2.187195530608011,2.0767322984305805,0.04429336391684122,0.1189469833664619
VE1,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,44,24,20,0.21681861539702463,0.9518716066622592,0.22778136660394754,0.8209765583903861,0.8861594345139314
VE1,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,44,24,20,0.0010432925197040917,0.01600897376417364,0.06516923164924338,0.9483638789580418,0.970098969800064
VE1,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,44,24,20,-0.04866366218798146,1.0065176233092439,-0.048348544586814424,0.961679072701022,0.9720345544601859
VE1,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,44,24,20,0.25173532020284184,1.003443567912447,0.25087142740527923,0.8031977592868556,0.8759895004460826
VE1,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,44,24,20,0.4923389120777253,1.0117664471937735,0.4866132035147757,0.6291882000404295,0.7544904187264707
VE1,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,44,24,20,0.5410025742657117,0.3031561287404825,1.7845674983164805,0.08191764297120277,0.18939251445558866
VE1,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,44,24,20,-18.41393664939008,34.46052011970693,-0.5343487731881246,0.5960579526313197,0.7355386479446959
VE1,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,44,24,20,-19.722798924298043,34.23449182245432,-0.5761090021894791,0.5677691293771219,0.7167992670229871
VE1,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,44,24,20,-3.8236335784869997,9.78753895354341,-0.39066343404975357,0.698118990192585,0.8037216174907275
VE1,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,44,24,20,-5.828265364839753,9.31716806977604,-0.6255404347321009,0.5351693850954867,0.685640122124154
VE1,loudness_sma3_amean,loudness_sma3_amean,44,24,20,0.3146004694244532,0.07467914795136481,4.212694949724633,0.00013936476338151545,0.0010167128851874287
VE1,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,44,24,20,-0.3223988421431231,0.04550528871431607,-7.0848653255922684,1.4291502058176833e-08,3.8696990188294194e-07
VE1,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,44,24,20,0.30023445018404077,0.05784532597016146,5.190297489876912,6.4446187526350786e-06,8.101806431884099e-05
VE1,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,44,24,20,0.4117365883183718,0.07827614112261487,5.260052199985321,5.1525733425784e-06,6.844172892783384e-05
VE1,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,44,24,20,0.2916535319845568,0.11268749637595049,2.588162319371582,0.013385401858436135,0.04511846239092201
VE1,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,44,24,20,-0.008580917578253466,0.09173952248435738,-0.09353566866141699,0.9259449653512802,0.9549209689517059
VE1,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,44,24,20,1.332761958932101,0.5690224046804034,2.3421959275587025,0.024235017405265746,0.07244778026881989
VE1,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,44,24,20,1.013570528494963,0.3418571661206365,2.9648947833882424,0.005084118186227975,0.020749096829591272
VE1,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,44,24,20,1.0295227191580425,0.42510978724326876,2.4217807965190388,0.02007070829665249,0.06336223605759352
VE1,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,44,24,20,0.367749350512277,0.2197030716404102,1.6738471053976676,0.10196416005296961,0.22467220243283445
VE1,spectralFlux_sma3_amean,spectralFlux_sma3_amean,44,24,20,0.09804777304084894,0.04456426139290689,2.200143567429456,0.033634328358495634,0.0954780934047618
VE1,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,44,24,20,-0.5337518513605939,0.0869487591534401,-6.138694290262062,3.016592880650276e-07,5.376408577158973e-06
VE1,mfcc1_sma3_amean,mfcc1_sma3_amean,44,24,20,2.6134959009298195,1.6163699902714312,1.616892120405517,0.11376203234649727,0.24159418030749347
VE1,mfcc1_sma3_stddevNorm,mfcc1_sma3_stddevNorm,44,24,20,-0.03396848856875835,0.030659669839641024,-1.107920885855047,0.27451373727173173,0.44683854575560494
VE1,mfcc2_sma3_amean,mfcc2_sma3_amean,44,24,20,7.0945612582649975,4.016678079791076,1.7662757924165073,0.08498086255879528,0.19424197156296064
VE1,mfcc2_sma3_stddevNorm,mfcc2_sma3_stddevNorm,44,24,20,-1.2766530770319753,1.6242446751352244,-0.7859980066892872,0.43650026910422046,0.6073047222319589
VE1,mfcc3_sma3_amean,mfcc3_sma3_amean,44,24,20,-3.741921393975084,3.322585760873273,-1.1262076175850455,0.2667892348798795,0.4375416654543792
VE1,mfcc3_sma3_stddevNorm,mfcc3_sma3_stddevNorm,44,24,20,1.382864778799044,2.759724111632717,0.5010880518708477,0.619055660783189,0.7468983465147644
VE1,mfcc4_sma3_amean,mfcc4_sma3_amean,44,24,20,7.3490803150881945,3.2204947750043416,2.2819724385605586,0.02788647569922639,0.08146090826661982
VE1,mfcc4_sma3_stddevNorm,mfcc4_sma3_stddevNorm,44,24,20,1.0549503148397534,0.6109149759316079,1.7268365589352574,0.09191343865519867,0.20806128878861693
VE1,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_amean,44,24,20,0.0010152583480228356,0.0022245836665518563,0.4563812830634075,0.6505843240211983,0.7697669985057539
VE1,jitterLocal_sma3nz_stddevNorm,jitterLocal_sma3nz_stddevNorm,44,24,20,-0.9523170037389879,0.33374257472905844,-2.8534477643797933,0.006817118795255419,0.026082889303585953
VE1,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_amean,44,24,20,-0.16389261561006274,0.06203060813755776,-2.6421249207587643,0.011701407806981017,0.04115681943219108
VE1,shimmerLocaldB_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_stddevNorm,44,24,20,0.04258566044605199,0.0989790308302569,0.43024931734362853,0.6693235968551541,0.7802688546018098
VE1,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,44,24,20,0.5855052861128751,0.5735634357269008,1.0208204527034397,0.31347413001578855,0.4887835825716836
VE1,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,44,24,20,-0.042146615505012974,0.04085203150976159,-1.0316895867208475,0.30841544871375914,0.48519435954075185
VE1,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,44,24,20,2.7384730617363755,1.887819446920137,1.45060115055178,0.15468814741588277,0.3041912172647527
VE1,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_stddevNorm,44,24,20,-0.356650230937206,0.8779498863650259,-0.40623073876556237,0.6867382769097243,0.7958250978509398
VE1,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_amean,44,24,20,5.2307225617824376,2.461512134124341,2.125003768727395,0.03981430380982527,0.10951068625699885
VE1,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_stddevNorm,44,24,20,-0.026051614179700644,0.14815484607530024,-0.1758404457891294,0.8613064882967724,0.9111341363800567
VE1,F1frequency_sma3nz_amean,F1frequency_sma3nz_amean,44,24,20,32.40144454957024,28.2414042109364,1.1473028857758738,0.2580726474648431,0.42698741202173807
VE1,F1frequency_sma3nz_stddevNorm,F1frequency_sma3nz_stddevNorm,44,24,20,-0.08915115563748188,0.02722340134349392,-3.274798564389824,0.0021872433156731553,0.010134041401271556
VE1,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_amean,44,24,20,-37.212667416484805,37.038702346406446,-1.0046968457061844,0.3210822036363182,0.49734185117704727
VE1,F1bandwidth_sma3nz_stddevNorm,F1bandwidth_sma3nz_stddevNorm,44,24,20,-0.033055126437756155,0.01141058487535427,-2.896882745173908,0.006084754660044388,0.023798151559284716
VE1,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_amean,44,24,20,-0.646715537655713,4.416805116592771,-0.1464215695698625,0.8843240639336568,0.92781541134023
VE1,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_stddevNorm,44,24,20,1.8583015947008432,0.8756128616313814,2.1222867732191415,0.040055400157922166,0.10951068625699885
VE1,F2frequency_sma3nz_amean,F2frequency_sma3nz_amean,44,24,20,22.993815054013453,32.02457608239448,0.7180052905260565,0.4769269270297487,0.6425973780628967
VE1,F2frequency_sma3nz_stddevNorm,F2frequency_sma3nz_stddevNorm,44,24,20,-0.016740550010006263,0.007586552198875745,-2.206608426484834,0.03314463817066948,0.09435947216417546
VE1,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_amean,44,24,20,18.53863428272394,33.78927798204602,0.5486543480619641,0.5862922793175042,0.7279537295229681
VE1,F2bandwidth_sma3nz_stddevNorm,F2bandwidth_sma3nz_stddevNorm,44,24,20,-0.08282654364179062,0.028287568180591142,-2.9280192313816547,0.005605735038922696,0.022170997007874033
VE1,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_amean,44,24,20,-1.3625864201815163,4.447666564984583,-0.30635984066540284,0.7609197064688218,0.8460162453073693
VE1,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_stddevNorm,44,24,20,1.2253331209931018,0.29270215141755357,4.186279858411788,0.0001510932171234135,0.001069041455827971
VE1,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,44,24,20,70.03499323247905,52.3676495735231,1.3373713314009132,0.18865692342873108,0.3440789484296028
VE1,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,44,24,20,-0.02234800254245237,0.006278069368464746,-3.5596934711661845,0.0009751498935919706,0.005142363483810841
VE1,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,44,24,20,-10.336693694165966,47.638757699214715,-0.21698075670718756,0.8293262784299423,0.8920484339414506
VE1,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,44,24,20,-0.043677951909832036,0.033021935518346354,-1.322695088104857,0.19344948564257483,0.3492011228009556
VE1,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,44,24,20,-6.175960458870836,4.692766027478273,-1.3160597444466202,0.19564650222783597,0.3518138890635926
VE1,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,44,24,20,1.6328774683436231,0.42973102500912613,3.7997663033730134,0.00048348252440135,0.0028602663628449613
VE1,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_amean,44,24,20,-3.0770319541797906,1.8155769395286616,-1.6947956801977297,0.09788710448082227,0.2180775998560091
VE1,alphaRatioV_sma3nz_stddevNorm,alphaRatioV_sma3nz_stddevNorm,44,24,20,0.06391747272487844,0.04929174132745869,1.2967176854284161,0.20215910316478514,0.36058210007018415
VE1,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,44,24,20,3.5849051383949178,2.19122610947441,1.6360270274685607,0.1096796002586835,0.23612978159667639
VE1,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_stddevNorm,44,24,20,-0.035677391477356615,0.02980204970746702,-1.1971455597034826,0.23829663728351083,0.40134170489854454
VE1,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_amean,44,24,20,-0.05062395748421053,0.005799117746557001,-8.729596413914258,8.34026807546497e-11,3.6697179532045864e-09
VE1,slopeV0-500_sma3nz_stddevNorm,slopeV0-500_sma3nz_stddevNorm,44,24,20,0.2541878388057317,0.08840710745255297,2.875196871950044,0.006440695108756961,0.024913458003103846
VE1,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_amean,44,24,20,-0.0012649910107299456,0.0032617252466200404,-0.38782880686863225,0.7001989861459799,0.8044548333581407
VE1,slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_stddevNorm,44,24,20,0.06382921339633398,0.07681850654456805,0.8309093246859982,0.410957313537686,0.5839886292365066
VE1,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_amean,44,24,20,0.10593863518338215,0.05049935987114869,2.097821347709935,0.04228488306230555,0.11427469357337085
VE1,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,44,24,20,-0.5180820810593872,0.09255769654728711,-5.597396006875588,1.7383597816046626e-06,2.47233391161552e-05
VE1,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,44,24,20,2.0875642449826968,1.6167417061706637,1.2912169191992953,0.2040408794806021,0.3622819146389505
VE1,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,44,24,20,-0.010270968114649906,0.015710973919289904,-0.6537448389522963,0.5170170727796142,0.6727911630995349
VE1,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_amean,44,24,20,7.3381565921313126,4.272543039797958,1.7175149609442726,0.09361917197220733,0.2111762032933412
VE1,mfcc2V_sma3nz_stddevNorm,mfcc2V_sma3nz_stddevNorm,44,24,20,0.5534217521767967,0.8566755467385173,0.6460109130974382,0.5219614911362039,0.6748593016710516
VE1,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_amean,44,24,20,-4.6243562073641264,3.608371310633171,-1.281563289713851,0.20737525213291347,0.3643322939004427
VE1,mfcc3V_sma3nz_stddevNorm,mfcc3V_sma3nz_stddevNorm,44,24,20,-2.710867892896954,1.6345394099969948,-1.658490383478694,0.1050412029001212,0.22894429362750876
VE1,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_amean,44,24,20,7.382924985885184,3.3464011127626567,2.2062283441539177,0.03317325193271794,0.09435947216417546
VE1,mfcc4V_sma3nz_stddevNorm,mfcc4V_sma3nz_stddevNorm,44,24,20,2.7258136243825986,1.6592106714269765,1.6428375680818808,0.10825588114245097,0.23377957154688797
VE1,alphaRatioUV_sma3nz_amean,alphaRatioUV_sma3nz_amean,44,24,20,-10.18683208304195,1.262276566661622,-8.070206127634412,6.350964424171859e-10,2.2355394773084947e-08
VE1,hammarbergIndexUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,44,24,20,12.017207287164512,1.4282382230610702,8.414007616606593,2.1904977346821496e-10,8.567280028979073e-09
VE1,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,44,24,20,-0.06960351104348042,0.010045458583129921,-6.928853517983811,2.356198733038671e-08,6.143570029848979e-07
VE1,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,44,24,20,0.007641543550351822,0.00640728149289806,1.1926342800486975,0.24003956983237912,0.4028316022931941
VE1,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,44,24,20,0.04553749278986724,0.02088807160319516,2.180071653091306,0.035195859967066784,0.09911400762897482
VE1,loudnessPeaksPerSec,loudnessPeaksPerSec,44,24,20,0.8831683300998792,0.2717245453729064,3.250233904661966,0.0023417728450026987,0.0106706024782
VE1,VoicedSegmentsPerSec,VoicedSegmentsPerSec,44,24,20,0.043470655441197756,0.08572579717230051,0.5070895445139573,0.6148763379793246,0.7444074667883827
VE1,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,44,24,20,2.9756236740974074,1.915396819856426,1.5535285655953286,0.12817422534261727,0.26269186212868284
VE1,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,44,24,20,-0.41116637537184314,0.8610492336965345,-0.47751784599665914,0.6355924830141167,0.758867175625088
VE1,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,44,24,20,-0.05953823948035609,0.09339756960980357,-0.6374709719866908,0.5274503874443279,0.6794603344205067
VE1,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,44,24,20,-0.12981276776970826,0.07752694440569668,-1.6744213094534088,0.1018505653885543,0.22467220243283445
VE1,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,44,24,20,6.426833378213718,1.9217409914562003,3.3442765735791387,0.0018009692913642334,0.00868412589808507
VE2,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,43,22,21,-0.44252033978691707,1.1270875671499545,-0.39262285618668485,0.6967358211642029,0.8037216174907275
VE2,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,43,22,21,-0.0060731919629182785,0.02090106569966019,-0.2905685312982398,0.7729209130486814,0.8522103724138945
VE2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,43,22,21,-0.5835538399991356,1.0714168163640887,-0.5446562263036503,0.5890910292987399,0.7288577937193549
VE2,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,43,22,21,-0.5267099593068314,1.3132624669151463,-0.40106983377365013,0.6905577549246988,0.7989361700361347
VE2,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,43,22,21,-0.43759814135106123,1.314507564852384,-0.33289891443127784,0.7409935650472964,0.8345519437041762
VE2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,43,22,21,0.14595569864807034,1.016557016708974,0.143578467561604,0.8865726643167996,0.928984416364315
VE2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,43,22,21,1.4112348602929323,28.07431256217429,0.05026783317196336,0.9601655304022132,0.9712019158091352
VE2,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,43,22,21,20.604167594435914,31.810779676687968,0.6477102354562958,0.5209673632847396,0.6745213340157347
VE2,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,43,22,21,-8.977624410867193,14.743672420217589,-0.6089137193903214,0.546112417977885,0.6958608909618662
VE2,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,43,22,21,-4.378469575941656,9.94389731572021,-0.440317255591505,0.6621382265875682,0.7772941226413033
VE2,loudness_sma3_amean,loudness_sma3_amean,43,22,21,0.22121944658574152,0.07422235883619539,2.980496039932664,0.0049356618857084615,0.020201778881039283
VE2,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,43,22,21,-0.2591001459561877,0.053422259107428705,-4.8500409807671,2.0080131929590483e-05,0.00019233214800587348
VE2,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,43,22,21,0.29983804732511693,0.060154676477777,4.984451166251162,1.31538809240409e-05,0.00013821391299290736
VE2,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,43,22,21,0.22096873360947045,0.07889062927884559,2.800950323623834,0.007888385675088913,0.02969745195327591
VE2,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,43,22,21,0.1484241566990908,0.10339215428454494,1.4355456439239436,0.15910405100779942,0.30988797947403074
VE2,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,43,22,21,-0.15141388849637244,0.08535548264932509,-1.7739210627915027,0.08388434055809843,0.19327956485262415
VE2,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,43,22,21,0.9509778322343722,0.36434647792989144,2.610092013617219,0.012775106723811712,0.043978851508867704
VE2,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,43,22,21,0.6310253015012433,0.244986619794997,2.5757541453867177,0.01390640371437766,0.046288927730127064
VE2,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,43,22,21,0.4999355105596537,0.26711135792683305,1.871637037226233,0.06877108863779992,0.165428978817139
VE2,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,43,22,21,0.19275893486489648,0.1556123866403138,1.238712026893104,0.2228561241755646,0.38188207686044356
VE2,spectralFlux_sma3_amean,spectralFlux_sma3_amean,43,22,21,0.03399551662074233,0.02061699102561761,1.6489077663419096,0.1072000376437607,0.23185507373642866
VE2,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,43,22,21,-0.2703130119609912,0.08058495504519331,-3.3543855898336785,0.0017808456787514028,0.008616600397532561
VE2,mfcc1_sma3_amean,mfcc1_sma3_amean,43,22,21,3.7364382969966807,1.8204846680261808,2.052441507814416,0.0468808527235158,0.12361093751818399
VE2,mfcc1_sma3_stddevNorm,mfcc1_sma3_stddevNorm,43,22,21,-0.06277993790643291,0.050044208700603,-1.2544895710515342,0.21713061861627048,0.375159578562706
VE2,mfcc2_sma3_amean,mfcc2_sma3_amean,43,22,21,5.475870991419025,3.8106460549192893,1.4369928123736502,0.1586948074606922,0.30988797947403074
VE2,mfcc2_sma3_stddevNorm,mfcc2_sma3_stddevNorm,43,22,21,2.6461257028367626,2.8030849289858786,0.9440048267799357,0.3509789679342432,0.5246055062116926
VE2,mfcc3_sma3_amean,mfcc3_sma3_amean,43,22,21,-0.7713642279859665,3.2737609612176097,-0.23562020475040213,0.8149603363862914,0.8826351013711367
VE2,mfcc3_sma3_stddevNorm,mfcc3_sma3_stddevNorm,43,22,21,-0.3850121782646252,0.43865183101019284,-0.8777170207587228,0.3854725715858421,0.5601087521082204
VE2,mfcc4_sma3_amean,mfcc4_sma3_amean,43,22,21,5.70444928278971,3.9556451979066,1.4421033731257316,0.15725621612396068,0.30837987785868615
VE2,mfcc4_sma3_stddevNorm,mfcc4_sma3_stddevNorm,43,22,21,0.30786204862199296,0.6944239098635397,0.44333445932541476,0.65997354940778,0.7763097389859267
VE2,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_amean,43,22,21,-0.0038053498261694783,0.002962314298998298,-1.28458679332448,0.2065147253316307,0.3639208176056771
VE2,jitterLocal_sma3nz_stddevNorm,jitterLocal_sma3nz_stddevNorm,43,22,21,-0.18253645631672824,0.2672270935172911,-0.6830761578631512,0.4985967389475973,0.660199817822812
VE2,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_amean,43,22,21,-0.36686735956348426,0.09746540410774918,-3.764077755814853,0.0005505469339293922,0.0032031821610437367
VE2,shimmerLocaldB_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_stddevNorm,43,22,21,0.1687047810371181,0.1404738994047478,1.2009688757270744,0.2370066239423562,0.40012629078038076
VE2,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,43,22,21,1.1842641912060967,0.554440318818083,2.135963332772458,0.039015881275047154,0.10806955932575306
VE2,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,43,22,21,-0.039947618604118336,0.036713844996985226,-1.08808049408605,0.28323821425715073,0.45577074934179224
VE2,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,43,22,21,2.294069643133313,2.111092839056648,1.0866739731628428,0.28385180619686107,0.45586609847833975
VE2,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_stddevNorm,43,22,21,-0.34458756103862465,1.3944682083643232,-0.2471103743862453,0.8061190492443802,0.8764599392556658
